val_transformed
85
84
47
73
85
88
78
86
52
72
78
79
86
89
42
65
69
50
90
90
89
90
89
88
89
90
71
77
85
28
85
82
70
38
90
87
90
84
70
78
76
80
88
84
89
87
66
47
73
66
71
76
73
89
80
87
90
87
85
82
70
87
76
75
79
80
84
85
89
84
86
84
85
63
76
62
89
89
89
89
89
83
84
71
80
78
86
84
87
81
86
88
84
80
84
87
85
90
89
89
84
83
89
84
53
87
87
83
75
88
86
83
86
78
87
84
81
89
88
91
89
86
86
86
86
87
86
87
80
89
87
60
55
58
74
53
69
86
85
80
75
84
80
54
89
64
89
71
89
87
88
90
84
86
81
84
85
88
88
83
80
76
88
82
87
79
86
80
80
81
82
80
90
85
89
87
87
88
85
90
88
88
88
87
87
88
90
89
84
85
85
76
86
88
90
90
88
89
89
79
83
74
86
87
89
84
88
86
87
88
88
87
88
89
89
89
89
86
89
86
90
90
86
89
86
87
81
85
81
89
86
88
90
89
89
86
88
89
89
88
89
89
83
71
67
89
90
73
90
89
87
90
89
86
83
86
77
89
89
89
89
87
85
90
86
89
89
84
89
81
75
87
63
90
64
81
90
86
85
84
86
76
89
88
77
75
81
81
87
79
82
80
66
86
87
83
82
89
85
88
89
88
88
87
88
83
81
78
91
69
82
69
82
84
89
77
90
91
91
91
84
90
82
82
89
86
74
17
81
78
77
89
88
90
85
91
90
90
82
89
90
90
89
35
83
89
88
89
87
84
90
88
89
89
90
89
87
87
89
81
86
80
89
86
89
89
85
85
87
91
71
55
87
90
87
87
86
88
88
89
89
90
89
89
80
88
88
81
89
71
74
80
86
89
88
79
75
87
89
86
84
89
88
86
86
89
67
25
75
76
85
89
89
88
86
89
90
90
90
88
84
89
88
85
88
88
89
89
88
83
89
89
89
88
89
83
88
89
79
89
89
88
83
90
79
72
87
86
83
86
89
89
90
89
90
89
89
89
89
89
62
83
85
67
88
90
44
88
90
88
76
67
45
87
90
89
89
89
89
89
87
88
88
90
83
83
88
86
86
87
85
90
89
89
88
89
89
89
87
89
88
80
82
88
78
86
85
90
90
80
83
85
88
89
90
89
88
89
89
89
89
90
89
89
90
90
89
90
90
89
91
89
84
90
90
90
90
88
89
89
88
89
89
89
89
89
90
89
89
85
88
86
85
89
87
89
88
89
89
75
88
90
90
86
79
88
88
89
89
89
89
89
90
88
89
89
89
81
89
70
76
71
67
88
85
89
64
84
50
87
77
88
87
33
89
80
89
87
50
83
87
87
75
87
27
75
86
21
32
89
90
87
89
90
90
89
89
89
89
89
89
83
89
89
90
90
51
89
89
90
89
90
88
88
89
87
88
85
89
89
88
90
90
87
88
67
77
87
90
90
87
90
89
89
90
89
89
34
35
3
83
89
85
89
89
89
83
89
87
89
89
87
84
89
89
57
91
89
89
89
86
86
88
89
90
80
89
89
89
90
78
88
85
86
88
90
90
89
89
90
84
89
86
89
90
86
87
89
88
87
88
89
86
84
85
88
90
91
86
84
87
90
89
88
89
72
87
82
89
81
79
85
88
90
89
77
91
85
92
78
88
80
87
85
87
87
81
88
89
87
89
86
89
88
86
82
88
83
91
90
89
90
89
89
91
88
90
88
87
85
91
86
83
88
89
73
83
79
87
85
89
85
86
87
81
90
90
20
90
90
89
34
61
86
89
88
80
67
79
87
87
84
81
88
51
86
82
67
87
86
44
88
89
62
56
77
87
79
85
89
89
35
22
71
77
89
4
34
83
76
81
87
91
89
89
90
88
90
89
90
89
84
89
87
55
88
88
90
82
88
82
88
89
88
90
88
87
88
90
90
89
90
89
85
79
90
86
88
87
89
88
89
89
89
90
90
89
89
80
89
75
66
89
58
90
83
90
89
83
88
66
59
2
89
88
89
89
85
87
77
84
81
92
89
71
90
89
41
86
87
84
81
86
44
84
69
90
88
85
86
75
74
84
83
90
71
25
87
88
82
81
74
85
80
77
74
83
83
84
87
82
77
84
85
85
86
85
84
80
84
83
86
83
83
85
73
82
78
72
79
73
83
3
89
3
90
81
77
67
80
78
77
76
80
47
18
20
89
91
88
89
84
89
89
90
91
70
24
40
88
89
89
90
89
90
89
50
73
85
67
87
89
69
85
89
89
89
90
88
89
89
88
88
89
90
89
90
89
89
85
91
89
89
90
89
89
89
89
89
90
90
89
89
89
88
89
88
88
88
23
86
89
89
90
80
69
89
89
89
89
89
17
88
89
89
73
90
89
88
89
90
86
89
86
86
88
89
88
75
49
85
68
89
90
82
90
90
89
87
85
85
31
87
90
89
90
89
89
89
86
73
64
89
81
86
86
76
75
88
87
89
85
89
87
85
89
89
88
89
90
90
89
66
76
80
89
26
82
88
89
89
86
90
72
87
87
90
72
72
89
88
88
88
89
88
90
88
78
89
81
88
88
89
88
55
90
89
90
81
93
89
87
3
73
23
83
71
90
89
89
89
33
89
89
88
90
89
87
89
89
83
3
3
90
90
92
85
84
89
82
82
84
89
80
90
33
89
90
78
91
88
68
32
65
22
90
90
80
82
30
19
14
78
52
78
84
89
88
88
67
59
4
86
78
88
89
91
89
87
89
89
89
90
90
89
89
88
88
89
67
90
83
88
81
90
90
89
89
88
88
86
86
86
86
90
89
90
90
89
90
89
89
89
89
88
89
89
89
90
90
83
77
60
90
88
89
74
89
89
87
87
88
88
84
78
84
86
90
88
92
57
84
84
89
90
89
89
86
76
91
81
89
89
89
64
89
85
81
90
89
67
63
84
83
88
79
90
89
90
89
84
89
77
82
89
89
92
88
86
90
86
84
29
76
81
82
90
77
89
76
78
89
84
89
81
89
89
89
69
89
81
89
88
89
90
87
89
90
63
45
53
89
88
89
89
89
86
89
90
83
87
89
54
88
55
83
91
85
89
81
84
92
84
88
3
24
81
86
71
84
87
88
89
88
89
89
88
83
91
89
85
82
88
25
89
3
3
75
3
3
3
3
3
87
27
3
3
89
72
71
89
87
90
88
88
90
88
86
89
89
89
78
87
89
90
90
88
89
89
85
86
86
89
89
83
89
90
79
89
89
88
84
81
90
87
87
80
80
88
90
89
86
88
89
88
89
90
90
86
90
71
89
87
90
86
88
87
89
88
89
88
89
89
88
89
89
89
84
90
89
89
80
88
86
79
89
89
88
88
89
88
85
88
89
87
87
88
82
87
82
82
82
85
90
90
85
88
89
89
88
91
89
3
56
90
87
16
50
82
78
89
89
87
89
89
89
89
79
88
89
84
90
89
90
88
88
84
90
91
34
84
83
87
88
86
89
88
89
83
90
78
87
89
89
81
65
15
92
89
89
88
90
88
91
87
89
83
87
90
88
88
86
90
89
90
90
89
89
89
89
90
89
90
90
83
89
87
88
86
86
88
88
89
89
89
89
89
89
90
89
89
91
86
81
82
88
88
85
90
86
83
88
88
86
89
88
90
85
77
86
87
86
65
87
89
90
88
88
89
89
89
92
80
78
90
28
69
88
36
11
89
54
38
89
88
88
88
87
88
89
61
88
90
90
91
90
89
90
90
86
3
3
87
90
88
89
89
90
89
87
90
77
81
84
73
91
84
90
84
86
82
75
88
73
75
77
88
82
86
87
87
89
79
79
58
89
85
91
80
84
85
90
85
89
82
88
88
88
75
80
83
89
85
78
87
85
90
90
84
89
89
82
74
88
83
89
85
82
86
76
79
90
76
84
87
85
83
86
87
85
82
83
80
82
73
84
80
89
83
82
85
89
87
83
89
90
89
89
85
89
85
88
91
89
81
89
84
88
90
87
88
79
89
90
90
89
84
86
88
89
86
86
90
86
87
82
80
88
87
87
90
85
89
89
89
89
90
89
89
85
89
89
25
89
88
89
89
89
89
89
87
87
88
87
90
89
89
89
91
88
86
90
83
90
42
66
3
3
74
88
72
78
55
77
89
63
21
64
3
88
89
89
3
23
3
3
11
3
3
77
3
18
88
89
90
60
86
54
50
32
81
60
73
87
48
88
76
90
82
88
86
32
30
35
76
81
89
89
89
89
88
89
89
90
89
90
89
89
89
89
85
89
89
90
89
89
89
89
89
89
89
90
89
89
84
89
88
89
89
89
89
89
90
90
69
89
85
89
74
65
85
81
59
65
86
89
90
89
59
74
89
88
71
71
62
63
53
47
78
85
74
89
45
41
89
89
88
77
79
34
72
81
84
15
85
15
75
88
84
88
88
74
78
83
89
89
42
89
90
89
89
59
86
74
43
87
77
77
86
87
85
89
89
84
89
77
89
88
89
44
84
46
90
88
88
89
54
53
8
75
89
89
89
89
89
90
77
88
89
88
89
66
88
88
89
89
90
88
89
85
85
90
73
89
89
89
85
86
83
88
89
90
88
88
88
89
89
89
82
89
88
89
90
87
87
88
89
84
89
89
89
89
89
87
70
87
69
90
78
85
88
90
90
86
87
87
86
86
89
87
89
88
91
89
86
89
89
89
88
89
88
88
88
90
87
89
89
89
89
89
90
90
90
88
89
89
89
89
89
88
89
89
90
89
89
88
89
88
91
90
89
85
89
89
88
87
90
64
89
88
88
90
90
88
87
90
79
89
86
64
84
88
88
82
90
89
85
89
88
68
72
87
88
82
89
89
85
70
50
90
89
89
87
89
89
89
88
88
88
90
90
87
88
88
88
88
89
90
89
89
63
83
71
89
89
89
89
89
90
89
89
89
89
87
89
81
89
90
90
90
90
90
89
90
89
89
89
88
89
90
87
88
89
89
86
89
87
89
89
89
88
89
89
82
89
89
88
18
89
86
89
86
87
10
89
89
82
90
89
86
89
89
90
90
89
84
89
90
89
87
89
88
90
88
67
82
89
86
89
90
86
89
89
90
80
89
89
78
88
77
89
81
89
82
88
89
87
87
71
90
56
89
89
90
89
88
89
84
88
88
90
89
89
89
90
89
91
89
89
90
88
88
90
88
87
89
89
89
87
89
89
87
89
88
88
88
89
88
87
90
89
89
87
89
89
90
89
89
89
90
90
90
89
89
86
88
88
90
86
89
86
89
90
84
89
89
89
89
88
88
89
89
89
89
89
89
88
89
89
89
89
90
88
85
89
90
89
89
90
89
86
90
89
84
89
89
89
90
69
86
84
88
89
89
89
89
90
88
90
90
88
77
88
68
86
89
83
86
85
88
89
88
88
86
88
85
88
89
89
73
90
73
90
89
88
90
90
88
65
86
86
86
87
84
67
90
89
13
85
84
25
82
89
87
72
91
84
88
90
70
90
70
89
89
89
87
89
88
89
90
91
90
89
89
89
90
89
89
85
86
89
88
36
89
89
89
89
89
90
89
90
89
86
89
87
89
86
80
89
88
7
28
